lab_id,field_id,job_id,submitter,date_collect,date_submitted,project_name,state,country,lat_wgs84,long_wgs84,datum_orig,lat_orig,long_orig,coord_prec_est,depth,locate_desc,sample_source,method_collected,primary_class,specific_name,addl_attr,geologic_age,stratigraphy,mineralization,sample_zone,horizon,saline,organics,ferritic,drainage,prep,mesh_size,collection_protocol,previous_job_id,previous_lab_id, ,
C222726,03AK15SC,MRP04649,"Crock, James G.",7/20/1999,9/2/2003,Tintina Metallogenic Province,AK,United States,64.37095508,-144.2063451,NAD27,64.37135,-144.2040166,1 second,15-25 cm,,tundra/alpine tundra,composite,soil,,C-HORIZON SOIL,,,,C horizon,poorly defined,non saline,low organic or none,non-ferritic,poorly drained,standard;;,-10 mesh,,,,0101000020E61000004C49FF609A0662C0A53860BABD175040,0101000020110F0000CA2EE91C5E9E6EC1BD2FC9729E036241
C222727,C03AK19C1,MRP04649,"Crock, James G.",7/20/1999,9/2/2003,Tintina Metallogenic Province,AK,United States,64.57076952,-146.7535427,NAD27,64.5712,-146.75113,1 second,15-25 cm,,tundra/alpine tundra,composite,soil,,C-HORIZON SOIL,,,,C horizon,poorly defined,non saline,low organic or none,non-ferritic,poorly drained,standard;;,-10 mesh,,,,0101000020E610000085BC79051D5862C0087DE17C87245040,0101000020110F0000281E7A34D2286FC13CCD1CFCD11C6241
C222728,C03AK19C2,MRP04649,"Crock, James G.",7/20/1999,9/2/2003,Tintina Metallogenic Province,AK,United States,64.57076952,-146.7535427,NAD27,64.5712,-146.75113,1 second,>25 cm,,tundra/alpine tundra,composite,soil,,C-HORIZON SOIL,,,,C horizon,poorly defined,non saline,low organic or none,non-ferritic,poorly drained,standard;;,-10 mesh,,,,0101000020E610000085BC79051D5862C0087DE17C87245040,0101000020110F0000281E7A34D2286FC13CCD1CFCD11C6241
C222734,03AK01SA,MRP04651,"Crock, James G.",7/14/1999,9/2/2003,Tintina Metallogenic Province,AK,United States,64.41175403,-144.3427522,NAD27,64.41215,-144.3404166,1 second,0- 5cm,,tundra/alpine tundra,composite,soil,,A-HORIZON SOIL,,,,A horizon,poorly defined,non saline,highly organic,non-ferritic,poorly drained,standard;;,-10 mesh,,,,0101000020E6100000654F86D3F70A62C02836932D5A1A5040,0101000020110F00000CB6B135C8A56EC1F521C7EDBF086241
C222735,03AK03SA,MRP04651,"Crock, James G.",7/17/1999,9/2/2003,Tintina Metallogenic Province,AK,United States,64.37373829,-144.2166623,NAD27,64.3741333,-144.2143333,1 second,0- 5cm,,tundra/alpine tundra,composite,soil,,A-HORIZON SOIL,,,,A horizon,poorly defined,non saline,highly organic,non-ferritic,poorly drained,standard;;,-10 mesh,,,,0101000020E6100000723AC1E5EE0662C008340154EB175040,0101000020110F0000AAF31EADED9E6EC10F842EFDF7036241
C222736,03AK03SB,MRP04651,"Crock, James G.",7/17/1999,9/2/2003,Tintina Metallogenic Province,AK,United States,64.37373829,-144.2166623,NAD27,64.3741333,-144.2143333,1 second,5-15 cm,,tundra/alpine tundra,composite,soil,,B-HORIZON SOIL,,,,B horizon,poorly defined,non saline,highly organic,non-ferritic,poorly drained,standard;;,-10 mesh,,,,0101000020E6100000723AC1E5EE0662C008340154EB175040,0101000020110F0000AAF31EADED9E6EC10F842EFDF7036241
C222737,03AK05SA,MRP04651,"Crock, James G.",7/17/1999,9/2/2003,Tintina Metallogenic Province,AK,United States,64.36442098,-144.2395288,NAD27,64.3648166,-144.2372,1 second,0- 5cm,,tundra/alpine tundra,composite,soil,,A-HORIZON SOIL,,,,A horizon,poorly defined,non saline,highly organic,non-ferritic,poorly drained,standard;;,-10 mesh,,,,0101000020E61000002F0B5838AA0762C0E2C45FAC52175040,0101000020110F0000FDEDD0DC2BA06EC1C3EA5745CC026241
C222738,03AK05SB,MRP04651,"Crock, James G.",7/17/1999,9/2/2003,Tintina Metallogenic Province,AK,United States,64.36442098,-144.2395288,NAD27,64.3648166,-144.2372,1 second,5-15 cm,,tundra/alpine tundra,composite,soil,,B-HORIZON SOIL,,,,B horizon,poorly defined,non saline,highly organic,non-ferritic,poorly drained,standard;;,-10 mesh,,,,0101000020E61000002F0B5838AA0762C0E2C45FAC52175040,0101000020110F0000FDEDD0DC2BA06EC1C3EA5745CC026241
C222739,03AK06SA,MRP04651,"Crock, James G.",7/18/1999,9/2/2003,Tintina Metallogenic Province,AK,United States,64.35590398,-144.2496117,NAD27,64.3563,-144.2472833,1 second,0- 5cm,,tundra/alpine tundra,composite,soil,,A-HORIZON SOIL,,,,A horizon,poorly defined,non saline,highly organic,non-ferritic,poorly drained,standard;;,-10 mesh,,,,0101000020E610000033EB9CD1FC0762C070A77C21C7165040,0101000020110F000091F42E2AB8A06EC1D783C862BA016241
C222740,03AK06SB,MRP04651,"Crock, James G.",7/18/1999,9/2/2003,Tintina Metallogenic Province,AK,United States,64.35590398,-144.2496117,NAD27,64.3563,-144.2472833,1 second,5-15 cm,,tundra/alpine tundra,composite,soil,,B-HORIZON SOIL,,,,B horizon,poorly defined,non saline,highly organic,non-ferritic,poorly drained,standard;;,-10 mesh,,,,0101000020E610000033EB9CD1FC0762C070A77C21C7165040,0101000020110F000091F42E2AB8A06EC1D783C862BA016241
C222741,03AK07SA,MRP04651,"Crock, James G.",7/18/1999,9/2/2003,Tintina Metallogenic Province,AK,United States,64.34860355,-144.2641948,NAD27,64.349,-144.2618666,1 second,0- 5cm,,tundra/alpine tundra,composite,soil,,A-HORIZON SOIL,,,,A horizon,poorly defined,non saline,highly organic,non-ferritic,poorly drained,standard;;,-10 mesh,,,,0101000020E6100000CC608C48740862C040A143854F165040,0101000020110F0000F16E601683A16EC19BE3ADB0CF006241
C222742,03AK07SB,MRP04651,"Crock, James G.",7/18/1999,9/2/2003,Tintina Metallogenic Province,AK,United States,64.34860355,-144.2641948,NAD27,64.349,-144.2618666,1 second,5-15 cm,,tundra/alpine tundra,composite,soil,,B-HORIZON SOIL,,,,B horizon,poorly defined,non saline,highly organic,non-ferritic,poorly drained,standard;;,-10 mesh,,,,0101000020E6100000CC608C48740862C040A143854F165040,0101000020110F0000F16E601683A16EC19BE3ADB0CF006241
C222743,03AK08SA,MRP04651,"Crock, James G.",7/18/1999,9/2/2003,Tintina Metallogenic Province,AK,United States,64.34610308,-144.2896119,NAD27,64.3465,-144.2872833,1 second,0- 5cm,,tundra/alpine tundra,composite,soil,,A-HORIZON SOIL,,,,A horizon,poorly defined,non saline,highly organic,non-ferritic,poorly drained,standard;;,-10 mesh,,,,0101000020E610000035FC3C80440962C04669888D26165040,0101000020110F0000D3CC0EC4E4A26EC1870EA0517F006241
C222744,03AK09SA,MRP04651,"Crock, James G.",7/19/1999,9/2/2003,Tintina Metallogenic Province,AK,United States,64.34275355,-144.2542774,NAD27,64.34315,-144.25195,1 second,0- 5cm,,tundra/alpine tundra,composite,soil,,A-HORIZON SOIL,,,,A horizon,poorly defined,non saline,highly organic,non-ferritic,poorly drained,standard;;,-10 mesh,,,,0101000020E61000003145560A230862C0A0F595ACEF155040,0101000020110F000013958516F9A06EC1102D08AB13006241
C222745,03AK09SB,MRP04651,"Crock, James G.",7/19/1999,9/2/2003,Tintina Metallogenic Province,AK,United States,64.34275355,-144.2542774,NAD27,64.34315,-144.25195,1 second,5-15 cm,,tundra/alpine tundra,composite,soil,,B-HORIZON SOIL,,,,B horizon,poorly defined,non saline,highly organic,non-ferritic,poorly drained,standard;;,-10 mesh,,,,0101000020E61000003145560A230862C0A0F595ACEF155040,0101000020110F000013958516F9A06EC1102D08AB13006241
C222746,03AK10SA,MRP04651,"Crock, James G.",7/19/1999,9/2/2003,Tintina Metallogenic Province,AK,United States,64.33625341,-144.2519768,NAD27,64.33665,-144.24965,1 second,0- 5cm,,tundra/alpine tundra,composite,soil,,A-HORIZON SOIL,,,,A horizon,poorly defined,non saline,highly organic,non-ferritic,poorly drained,standard;;,-10 mesh,,,,0101000020E610000072AE9B31100862C095C7052D85155040,0101000020110F0000DDFC3B13D9A06EC128500CCC42FF6141
C222747,03AK10SB,MRP04651,"Crock, James G.",7/19/1999,9/2/2003,Tintina Metallogenic Province,AK,United States,64.33625341,-144.2519768,NAD27,64.33665,-144.24965,1 second,5-15 cm,,tundra/alpine tundra,composite,soil,,B-HORIZON SOIL,,,,B horizon,poorly defined,non saline,highly organic,non-ferritic,poorly drained,standard;;,-10 mesh,,,,0101000020E610000072AE9B31100862C095C7052D85155040,0101000020110F0000DDFC3B13D9A06EC128500CCC42FF6141
C222748,03AK11SA,MRP04651,"Crock, James G.",7/19/1999,9/2/2003,Tintina Metallogenic Province,AK,United States,64.39736952,-144.3878689,NAD27,64.3977666,-144.3855333,1 second,0- 5cm,,tundra/alpine tundra,composite,soil,,A-HORIZON SOIL,,,,A horizon,poorly defined,non saline,highly organic,non-ferritic,poorly drained,standard;;,-10 mesh,,,,0101000020E61000001DD1146C690C62C0F13491806E195040,0101000020110F0000D1D26F013CA86EC172D28A9CF0066241
C222749,03AK11SB,MRP04651,"Crock, James G.",7/19/1999,9/2/2003,Tintina Metallogenic Province,AK,United States,64.39736952,-144.3878689,NAD27,64.3977666,-144.3855333,1 second,5-15 cm,,tundra/alpine tundra,composite,soil,,B-HORIZON SOIL,,,,B horizon,poorly defined,non saline,highly organic,non-ferritic,poorly drained,standard;;,-10 mesh,,,,0101000020E61000001DD1146C690C62C0F13491806E195040,0101000020110F0000D1D26F013CA86EC172D28A9CF0066241
C222750,03AK12SA,MRP04651,"Crock, James G.",7/19/1999,9/2/2003,Tintina Metallogenic Province,AK,United States,64.40008673,-144.3604517,NAD27,64.4004833,-144.3581166,1 second,0- 5cm,,tundra/alpine tundra,composite,soil,,A-HORIZON SOIL,,,,A horizon,poorly defined,non saline,highly organic,non-ferritic,poorly drained,standard;;,-10 mesh,,,,0101000020E6100000984706D2880B62C0783A5F059B195040,0101000020110F0000CF8F337FBEA66EC11F2BDE1C48076241
C222751,03AK12SB,MRP04651,"Crock, James G.",7/19/1999,9/2/2003,Tintina Metallogenic Province,AK,United States,64.40008673,-144.3604517,NAD27,64.4004833,-144.3581166,1 second,5-15 cm,,tundra/alpine tundra,composite,soil,,B-HORIZON SOIL,,,,B horizon,poorly defined,non saline,highly organic,non-ferritic,poorly drained,standard;;,-10 mesh,,,,0101000020E6100000984706D2880B62C0783A5F059B195040,0101000020110F0000CF8F337FBEA66EC11F2BDE1C48076241
C222752,03AK13SA,MRP04651,"Crock, James G.",7/19/1999,9/2/2003,Tintina Metallogenic Province,AK,United States,64.38625506,-144.2341471,NAD27,64.38665,-144.2318166,1 second,0- 5cm,,tundra/alpine tundra,composite,soil,,A-HORIZON SOIL,,,,A horizon,poorly defined,non saline,highly organic,non-ferritic,poorly drained,standard;;,-10 mesh,,,,0101000020E610000048DB19227E0762C054A72467B8185040,0101000020110F0000572FFFF9E09F6EC1C57074C98A056241
C222753,03AK13SB,MRP04651,"Crock, James G.",7/19/1999,9/2/2003,Tintina Metallogenic Province,AK,United States,64.38625506,-144.2341471,NAD27,64.38665,-144.2318166,1 second,5-15 cm,,tundra/alpine tundra,composite,soil,,B-HORIZON SOIL,,,,B horizon,poorly defined,non saline,highly organic,non-ferritic,poorly drained,standard;;,-10 mesh,,,,0101000020E610000048DB19227E0762C054A72467B8185040,0101000020110F0000572FFFF9E09F6EC1C57074C98A056241
C222754,03AK14SA,MRP04651,"Crock, James G.",7/20/1999,9/2/2003,Tintina Metallogenic Province,AK,United States,64.35302109,-144.2128604,NAD27,64.3534166,-144.2105333,1 second,0- 5cm,,tundra/alpine tundra,composite,soil,,A-HORIZON SOIL,,,,A horizon,poorly defined,non saline,highly organic,non-ferritic,poorly drained,standard;;,-10 mesh,,,,0101000020E6100000308DB2C0CF0662C04A16C5E597165040,0101000020110F00007DA914C6B89E6EC1C085DDB25D016241
C222755,03AK14SB,MRP04651,"Crock, James G.",7/20/1999,9/2/2003,Tintina Metallogenic Province,AK,United States,64.35302109,-144.2128604,NAD27,64.3534166,-144.2105333,1 second,5-15 cm,,tundra/alpine tundra,composite,soil,,B-HORIZON SOIL,,,,B horizon,poorly defined,non saline,highly organic,non-ferritic,poorly drained,standard;;,-10 mesh,,,,0101000020E6100000308DB2C0CF0662C04A16C5E597165040,0101000020110F00007DA914C6B89E6EC1C085DDB25D016241
C222756,03AK15SA,MRP04651,"Crock, James G.",7/20/1999,9/2/2003,Tintina Metallogenic Province,AK,United States,64.37095508,-144.2063451,NAD27,64.37135,-144.2040166,1 second,0- 5cm,,tundra/alpine tundra,composite,soil,,A-HORIZON SOIL,,,,A horizon,poorly defined,non saline,highly organic,non-ferritic,poorly drained,standard;;,-10 mesh,,,,0101000020E61000004C49FF609A0662C0A53860BABD175040,0101000020110F0000CA2EE91C5E9E6EC1BD2FC9729E036241
C222757,C03AK02A,MRP04651,"Crock, James G.",7/20/1999,9/2/2003,Tintina Metallogenic Province,AK,United States,60.19974077,-151.4397309,NAD27,60.20035,-151.43755,1 second,0- 5cm,,tundra/alpine tundra,composite,soil,,A-HORIZON SOIL,,,,A horizon,poorly defined,non saline,highly organic,non-ferritic,poorly drained,standard;;,-10 mesh,,,,0101000020E61000004D51894612EE62C0F769051B91194E40,0101000020110F000043AEAC1BC51370C1CACBA4DB361B6041
C222758,C03AK02B,MRP04651,"Crock, James G.",7/20/1999,9/2/2003,Tintina Metallogenic Province,AK,United States,60.19974077,-151.4397309,NAD27,60.20035,-151.43755,1 second,5-15 cm,,tundra/alpine tundra,composite,soil,,B-HORIZON SOIL,,,,B horizon,poorly defined,non saline,highly organic,non-ferritic,poorly drained,standard;;,-10 mesh,,,,0101000020E61000004D51894612EE62C0F769051B91194E40,0101000020110F000043AEAC1BC51370C1CACBA4DB361B6041
C222759,C03AK03AB,MRP04651,"Crock, James G.",7/20/1999,9/2/2003,Tintina Metallogenic Province,AK,United States,59.74395532,-151.2560277,NAD27,59.74457,-151.25388,1 second,0- 5cm,,tundra/alpine tundra,composite,soil,,A-HORIZON SOIL,,,,A horizon,poorly defined,non saline,highly organic,non-ferritic,poorly drained,standard;;,-10 mesh,,,,0101000020E6100000D8CB006131E862C0E88A8CED39DF4D40,0101000020110F00006346BAFFC60E70C10A1250EA69D35F41
C222760,C03AK19A,MRP04651,"Crock, James G.",7/20/1999,9/2/2003,Tintina Metallogenic Province,AK,United States,64.57076952,-146.7535427,NAD27,64.5712,-146.75113,1 second,0- 5cm,,tundra/alpine tundra,composite,soil,,A-HORIZON SOIL,,,,A horizon,poorly defined,non saline,highly organic,non-ferritic,poorly drained,standard;;,-10 mesh,,,,0101000020E610000085BC79051D5862C0087DE17C87245040,0101000020110F0000281E7A34D2286FC13CCD1CFCD11C6241
C222761,03BRONBRN1,MRP04651,"Crock, James G.",7/20/1999,9/2/2003,Tintina Metallogenic Province,AK,United States,64.25463948,-141.8018518,NAD27,64.255,-141.7996,1 second,0-20 cm,,tundra/alpine tundra,composite,soil,,Composite top soil,,,,A horizon,poorly defined,non saline,highly organic,non-ferritic,poorly drained,standard;;,-10 mesh,,,,0101000020E6100000CF422BC5A8B961C0B5B763034C105040,0101000020110F000089680EBEAB1B6EC1EBAE847508F56141
C222762,03BRONBRN2,MRP04651,"Crock, James G.",7/20/1999,9/2/2003,Tintina Metallogenic Province,AK,United States,64.25463948,-141.8018518,NAD27,64.255,-141.7996,1 second,0-20 cm,,tundra/alpine tundra,composite,soil,,Composite top soil,,,,A horizon,poorly defined,non saline,highly organic,non-ferritic,poorly drained,standard;;,-10 mesh,,,,0101000020E6100000CF422BC5A8B961C0B5B763034C105040,0101000020110F000089680EBEAB1B6EC1EBAE847508F56141
C222763,03BRONBRN3,MRP04651,"Crock, James G.",7/20/1999,9/2/2003,Tintina Metallogenic Province,AK,United States,64.25463948,-141.8018518,NAD27,64.255,-141.7996,1 second,0-20 cm,,tundra/alpine tundra,composite,soil,,Composite top soil,,,,A horizon,poorly defined,non saline,highly organic,non-ferritic,poorly drained,standard;;,-10 mesh,,,,0101000020E6100000CF422BC5A8B961C0B5B763034C105040,0101000020110F000089680EBEAB1B6EC1EBAE847508F56141
C222764,03BRONUN1,MRP04651,"Crock, James G.",7/20/1999,9/2/2003,Tintina Metallogenic Province,AK,United States,64.25463948,-141.8018518,NAD27,64.255,-141.7996,1 second,0-20 cm,,tundra/alpine tundra,composite,soil,,Composite top soil,,,,A horizon,poorly defined,non saline,highly organic,non-ferritic,poorly drained,standard;;,-10 mesh,,,,0101000020E6100000CF422BC5A8B961C0B5B763034C105040,0101000020110F000089680EBEAB1B6EC1EBAE847508F56141
C222765,03BRONUN2,MRP04651,"Crock, James G.",7/20/1999,9/2/2003,Tintina Metallogenic Province,AK,United States,64.25463948,-141.8018518,NAD27,64.255,-141.7996,1 second,0-20 cm,,tundra/alpine tundra,composite,soil,,Composite top soil,,,,A horizon,poorly defined,non saline,highly organic,non-ferritic,poorly drained,standard;;,-10 mesh,,,,0101000020E6100000CF422BC5A8B961C0B5B763034C105040,0101000020110F000089680EBEAB1B6EC1EBAE847508F56141
C222766,03BRONUN3,MRP04651,"Crock, James G.",7/20/1999,9/2/2003,Tintina Metallogenic Province,AK,United States,64.25463948,-141.8018518,NAD27,64.255,-141.7996,1 second,0-20 cm,,tundra/alpine tundra,composite,soil,,Composite top soil,,,,A horizon,poorly defined,non saline,highly organic,non-ferritic,poorly drained,standard;;,-10 mesh,,,,0101000020E6100000CF422BC5A8B961C0B5B763034C105040,0101000020110F000089680EBEAB1B6EC1EBAE847508F56141
C222767,03AKBS1,MRP04651,"Crock, James G.",7/20/1999,9/2/2003,Tintina Metallogenic Province,AK,United States,64.21258459,-145.2205421,NAD27,64.213,-145.2182,1 second,0-20 cm,,tundra/alpine tundra,composite,soil,,Composite top soil,,,,A horizon,poorly defined,non saline,highly organic,non-ferritic,poorly drained,standard;;,-10 mesh,,,,0101000020E6100000845C4EAE0E2762C0C06B65FC9A0D5040,0101000020110F00006BD393997ED56EC1D00AB445C6EF6141
C222768,03AKBS2,MRP04651,"Crock, James G.",7/20/1999,9/2/2003,Tintina Metallogenic Province,AK,United States,64.21258459,-145.2205421,NAD27,64.213,-145.2182,1 second,0-20 cm,,tundra/alpine tundra,composite,soil,,Composite top soil,,,,A horizon,poorly defined,non saline,highly organic,non-ferritic,poorly drained,standard;;,-10 mesh,,,,0101000020E6100000845C4EAE0E2762C0C06B65FC9A0D5040,0101000020110F00006BD393997ED56EC1D00AB445C6EF6141
C222769,03AKBS3,MRP04651,"Crock, James G.",7/20/1999,9/2/2003,Tintina Metallogenic Province,AK,United States,64.21258459,-145.2205421,NAD27,64.213,-145.2182,1 second,0-20 cm,,tundra/alpine tundra,composite,soil,,Composite top soil,,,,A horizon,poorly defined,non saline,highly organic,non-ferritic,poorly drained,standard;;,-10 mesh,,,,0101000020E6100000845C4EAE0E2762C0C06B65FC9A0D5040,0101000020110F00006BD393997ED56EC1D00AB445C6EF6141
C222770,03AKUBN1,MRP04651,"Crock, James G.",7/20/1999,9/2/2003,Tintina Metallogenic Province,AK,United States,64.21258459,-145.2205421,NAD27,64.213,-145.2182,1 second,0-20 cm,,tundra/alpine tundra,composite,soil,,Composite top soil,,,,A horizon,poorly defined,non saline,highly organic,non-ferritic,poorly drained,standard;;,-10 mesh,,,,0101000020E6100000845C4EAE0E2762C0C06B65FC9A0D5040,0101000020110F00006BD393997ED56EC1D00AB445C6EF6141
C222771,03AKUBN2,MRP04651,"Crock, James G.",7/20/1999,9/2/2003,Tintina Metallogenic Province,AK,United States,64.21258459,-145.2205421,NAD27,64.213,-145.2182,1 second,0-20 cm,,tundra/alpine tundra,composite,soil,,Composite top soil,,,,A horizon,poorly defined,non saline,highly organic,non-ferritic,poorly drained,standard;;,-10 mesh,,,,0101000020E6100000845C4EAE0E2762C0C06B65FC9A0D5040,0101000020110F00006BD393997ED56EC1D00AB445C6EF6141
C222772,03AKUBN3,MRP04651,"Crock, James G.",7/20/1999,9/2/2003,Tintina Metallogenic Province,AK,United States,64.21258459,-145.2205421,NAD27,64.213,-145.2182,1 second,0-20 cm,,tundra/alpine tundra,composite,soil,,Composite top soil,,,,A horizon,poorly defined,non saline,highly organic,non-ferritic,poorly drained,standard;;,-10 mesh,,,,0101000020E6100000845C4EAE0E2762C0C06B65FC9A0D5040,0101000020110F00006BD393997ED56EC1D00AB445C6EF6141
CBC731,75AR037E,10326,"Nelson, Steven W.",,7/25/1975,Talkeetna AMRAP,AK,United States,62.61055946,-150.9898465,(NAD27),62.61111,-150.9875,5 seconds,,,float/colluvium/talus,composite,soil,,float,,,,,,,,,,,-80 mesh,,,,0101000020E6100000257586D2ACDF62C0517BF8CF264E4F40,0101000020110F00009BA4330D8B0770C110EAC1B9292D6141
C223225,MAI5,MRP04676,"Grossman, Jeffrey N.",7/27/2003,9/3/2003,,AK,United States,61.78547,-162.28027,WGS84,61.78547,-162.28027,1 second,0 in,Willow; Dwarf Birch; Alder; Spruce; Grass; Other;,tundra/alpine tundra,composite,soil,,Gray brown silty clay in forested ancient river channel.  Ground frozen at 2 feet.  Not screened.,,,,,,,,,,standard;;,-10 mesh,,,,0101000020E61000009981CAF8F74864C09BFEEC478AE44E40,0101000020110F000017E95AD0633A71C18340A88A00CD6041
C223279,NIE1,MRP04677,"Grossman, Jeffrey N.",8/2/2003,9/3/2003,,AK,United States,60.07459,-166.496,WGS84,60.07459,-166.496,1 second,0 in,blank,tundra/alpine tundra,composite,soil,,"Alpine tundra with moss, lichen, moqlss berries.",,,,,,,,,,standard;;,-10 mesh,,,,0101000020E61000001D5A643BDFCF64C0E84D452A8C094E40,0101000020110F00006B9F069FF6AC71C1003630698D0D6041
C223286,BIA4_IN,MRP04677,"Grossman, Jeffrey N.",7/30/2001,9/3/2003,,AK,United States,60.507,-164.824,WGS84,60.507,-164.824,0.001 degree,0 in,blank,tundra/alpine tundra,composite,soil,,No field sheet; coords are for cell centroid,,,,,,,,,,standard;;,-10 mesh,,,,0101000020E6100000EE7C3F355E9A64C037894160E5404E40,0101000020110F0000531702BC857F71C191B2116AFA3C6041
CDF674,78MD051,11216,"Tailleur, Irvin L.",,9/5/1978,NPRA,AK,United States,68.44861449,-159.8264619,(NAD27),68.44916,-159.82333,1 second,,,float/colluvium/talus,single/grab,soil,,float,,,,,,,,,,,-80 mesh,,,,0101000020E610000050E1296072FA63C0F3C38C19B61C5140,0101000020110F0000904C9C85B3F770C15FD8556BCE2E6441
CBT510,76EK223B,10593,"Tailleur, Irvin L.",,7/2/1976,Baird Mtns AMRAP,AK,United States,67.67666306,-159.1432869,(NAD27),67.67722,-159.14027,1 second,,,float/colluvium/talus,single/grab,soil,,float,,,,,,,,,,,-80 mesh,,,,0101000020E6100000CE277ECE95E463C01F4794724EEB5040,0101000020110F0000A12FA55A22E570C133A5EB347BBE6341
CDF675,78EK017B,11216,"Tailleur, Irvin L.",,9/5/1978,NPRA,AK,United States,68.51112715,-159.2547902,(NAD27),68.51166,-159.25166,1 second,,,float/colluvium/talus,single/grab,soil,,float,,,,,,,,,,,-80 mesh,,,,0101000020E6100000C1EFB63D27E863C04056A64EB6205140,0101000020110F0000D1AC5E222AE870C1FF3BBCB811386441
CBX575,78AHE028A,11065,"Churkin, Michael, Jr.",,7/9/1978,Geochem of Tin,AK,United States,68.56608017,-161.8504125,(NAD27),68.56666,-161.84723,10 seconds,,,,composite,soil,,,,,,,,,,,,,-80 mesh,,,,0101000020E61000001E154194363B64C01B4452A83A245140,0101000020110F00001F910C18B52E71C174FA6AB23B406441
CDF676,78EK023C,11216,"Tailleur, Irvin L.",,9/5/1978,NPRA,AK,United States,68.24113034,-159.1597515,(NAD27),68.24167,-159.15666,1 second,,,float/colluvium/talus,single/grab,soil,,float,,,,,,,,,,,-80 mesh,,,,0101000020E6100000CEC222AF1CE563C0E517F3AD6E0F5140,0101000020110F00005925D5E794E570C1FF25E1903E106441
CDF678,78MD054C,11216,"Tailleur, Irvin L.",,9/5/1978,NPRA,AK,United States,68.51278657,-159.8248107,(NAD27),68.51333,-159.82167,1 second,,,float/colluvium/talus,single/grab,soil,,float,,,,,,,,,,,-80 mesh,,,,0101000020E610000011367ED964FA63C098FEC27ED1205140,0101000020110F00009769C308A8F770C1D2EE15C250386441
CBX136,77AR017B,10767,"Curtin, Gary C., and Reed, Bruce L.",,6/21/1977,Talkeetna AMRAP,AK,United States,62.94084705,-150.4084706,(NAD27),62.94138,-150.40611,1 second,,,,single/grab,soil,,,,,,,,,,,,,-80 mesh,,,,0101000020E610000022B4D43012CD62C0E02417AD6D784F40,0101000020110F000003AC484B7CEF6FC1A5AF932468546141
CBX137,77AR018C,10767,"Curtin, Gary C., and Reed, Bruce L.",,6/21/1977,Talkeetna AMRAP,AK,United States,62.93973702,-150.4082005,(NAD27),62.94027,-150.40584,1 second,,,,single/grab,soil,,,,,,,,,,,,,-80 mesh,,,,0101000020E6100000303D69FA0FCD62C0C9DE7B4D49784F40,0101000020110F00001EB2298978EF6FC1DFBE873046546141
CDF679,78MD054A,11216,"Tailleur, Irvin L.",,9/5/1978,NPRA,AK,United States,68.51861666,-159.8298016,(NAD27),68.51916,-159.82666,1 second,,,float/colluvium/talus,single/grab,soil,,float,,,,,,,,,,,-80 mesh,,,,0101000020E6100000F33E2BBC8DFA63C01777EE0331215140,0101000020110F0000454E1DC2CAF770C1BC4956432E396441
CBX577,78AHE032,11065,"Churkin, Michael, Jr.",,7/9/1978,Geochem of Tin,AK,United States,68.8966549,-161.6310064,(NAD27),68.89722,-161.62778,10 seconds,,,,composite,soil,,associated with shale;,,,,,,,,,,,-80 mesh,,,,0101000020E6100000BF135034313464C015D33BCB62395140,0101000020110F0000676B3E95BE2871C13DC4D8F6C4716441
CFW804,82CB42,12210,"Chapman, Robert M.",,3/14/1983,Arctic Mineral Resources,AK,United States,64.81289044,-147.7107885,(NAD27),64.81333,-147.70833,1 second,,,,single/grab,soil,,,,,,,,,,,,,-80 mesh,,,,0101000020E6100000EF3B86C7BE7662C0FDC19F6506345040,0101000020110F000044F55538DA5C6FC1A3A74D379B3B6241
CFW805,82CB43,12210,"Chapman, Robert M.",,3/14/1983,Arctic Mineral Resources,AK,United States,64.81288934,-147.7774502,(NAD27),64.81333,-147.77499,1 second,,,,single/grab,soil,,,,,,,,,,,,,-80 mesh,,,,0101000020E61000000A6F28DFE07862C04AA4026106345040,0101000020110F0000DACD14D079606FC1748F182E9B3B6241
CBX650,78CX089D,11073,"Tailleur, Irvin L.",,7/17/1978,NPRA,AK,United States,68.28194307,-160.1547848,(NAD27),68.2825,-160.15167,1 second,,,float/colluvium/talus,single/grab,soil,,float,,,,,,,,,,,-80 mesh,,,,0101000020E6100000D1432BFFF30464C0F73EF25A0B125140,0101000020110F000048C466D19F0071C16F22F3E93B166441
C229381,DFTC 6.26,MRP04922,"Harden, Jennifer W.",8/2/2000,2/4/2004,,AK,United States,63.92,-145.74,WGS84,63.92,-145.74,0.01 degree,Surface (0-25cm),Delta Junction Tower Control,forest/scattered timberland,single/grab,soil,,HC = B,,,,,,,,,,,,,,,0101000020E610000048E17A14AE3762C0F6285C8FC2F54F40,0101000020110F000054A1D2D2BAF16EC1A83A80C268CB6141
C229382,DFTC 6.46,MRP04922,"Harden, Jennifer W.",8/2/2000,2/4/2004,,AK,United States,63.92,-145.74,WGS84,63.92,-145.74,0.01 degree,1' - 2',Delta Junction Tower Control,forest/scattered timberland,single/grab,soil,,HC = B,,,,,,,,,,,,,,,0101000020E610000048E17A14AE3762C0F6285C8FC2F54F40,0101000020110F000054A1D2D2BAF16EC1A83A80C268CB6141
